,u,shear,TI,Seed No
20908,17.03735,0.47038,0.16388,20909
20909,17.03802,0.14277,0.10207,20910
20910,17.0387,-0.18153,0.04088,20911
20911,17.03937,0.36232,0.14349,20912
20912,17.04004,-0.11793,0.05287,20913
20913,17.04071,0.42588,0.15549,20914
20914,17.04138,0.50846,0.17107,20915
20915,17.04205,0.18092,0.10926,20916
20916,17.04272,0.31774,0.13508,20917
20917,17.0434,-0.00977,0.07327,20918
20918,17.04407,0.07281,0.08886,20919
20919,17.04474,0.6165,0.19146,20920
20920,17.04541,0.54633,0.17822,20921
20921,17.04608,0.06672,0.0877,20922
20922,17.04675,-0.05407,0.0649,20923
20923,17.04742,0.23494,0.11945,20924
20924,17.0481,0.162,0.10568,20925
20925,17.04877,0.45099,0.16023,20926
20926,17.04944,0.3302,0.13743,20927
20927,17.05011,-0.14929,0.04692,20928
20928,17.05078,0.59705,0.1878,20929
20929,17.05145,0.11758,0.09729,20930
20930,17.05212,-0.00318,0.07449,20931
20931,17.0528,0.28575,0.12903,20932
20932,17.05347,0.21283,0.11527,20933
20933,17.05414,0.50174,0.16981,20934
20934,17.05481,0.38098,0.14701,20935
20935,17.05548,-0.09838,0.05651,20936
20936,17.05615,-0.16849,0.04327,20937
20937,17.05682,0.37485,0.14585,20938
20938,17.0575,0.45737,0.16143,20939
20939,17.05817,0.13011,0.09964,20940
20940,17.05884,0.26682,0.12545,20941
20941,17.05951,-0.06041,0.06367,20942
20942,17.06018,0.0221,0.07925,20943
20943,17.06085,0.56532,0.18181,20944
20944,17.06152,0.08561,0.09123,20945
20945,17.06219,0.62879,0.1938,20946
20946,17.06287,0.3049,0.13264,20947
20947,17.06354,-0.02227,0.07086,20948
20948,17.06421,0.52076,0.1734,20949
20949,17.06488,0.19361,0.11162,20950
20950,17.06555,-0.13022,0.05047,20951
20951,17.06622,0.41285,0.15302,20952
20952,17.06689,0.34276,0.13979,20953
20953,17.06757,-0.13629,0.04931,20954
20954,17.06824,0.14933,0.10325,20955
20955,17.06891,0.43801,0.15777,20956
20956,17.06958,-0.04109,0.06729,20957
20957,17.07025,0.24757,0.12181,20958
20958,17.07092,0.53313,0.17574,20959
20959,17.07159,0.05418,0.08528,20960
20960,17.07227,-0.01587,0.07204,20961
20961,17.07294,0.32392,0.13622,20962
20962,17.07361,0.60943,0.19016,20963
20963,17.07428,0.07938,0.09003,20964
20964,17.07495,0.41904,0.15419,20965
20965,17.07562,-0.11097,0.05407,20966
20966,17.07629,0.17452,0.108,20967
20967,17.07697,0.51423,0.17217,20968
20968,17.07764,0.44418,0.15894,20969
20969,17.07831,0.16843,0.10684,20970
20970,17.07898,-0.15518,0.04571,20971
20971,17.07965,0.33636,0.13857,20972
20972,17.08032,0.06054,0.08646,20973
20973,17.08099,0.55202,0.17932,20974
20974,17.08167,0.22845,0.11818,20975
20975,17.08234,-0.04723,0.06609,20976
20976,17.08301,0.29188,0.13016,20977
20977,17.08368,0.01621,0.07807,20978
20978,17.08435,0.09862,0.09364,20979
20979,17.08502,0.59,0.18649,20980
20980,17.08569,-0.09164,0.05769,20981
20981,17.08636,0.39972,0.15054,20982
20982,17.08704,0.4821,0.16611,20983
20983,17.08771,0.20648,0.11402,20984
20984,17.08838,0.13648,0.10079,20985
20985,17.08905,0.47597,0.16495,20986
20986,17.08972,0.35544,0.14217,20987
20987,17.09039,-0.17414,0.04208,20988
20988,17.09106,0.57099,0.18291,20989
20989,17.09174,0.04144,0.08282,20990
20990,17.09241,-0.07906,0.06005,20991
20991,17.09308,0.26037,0.1242,20992
20992,17.09375,0.56587,0.18194,20993
20993,17.09442,0.03977,0.0825,20994
20994,17.09509,-0.08071,0.05972,20995
20995,17.09576,0.25529,0.12323,20996
20996,17.09644,0.13481,0.10046,20997
20997,17.09711,0.47078,0.16397,20998
20998,17.09778,0.3503,0.14119,20999
20999,17.09845,-0.17568,0.04176,21000
21000,17.09912,-0.09293,0.0574,21001
21001,17.09979,0.39509,0.14966,21002
21002,17.10046,0.47741,0.16522,21003
21003,17.10114,0.20497,0.11372,21004
21004,17.10181,0.2873,0.12928,21005
21005,17.10248,0.01488,0.07778,21006
21006,17.10315,0.09721,0.09334,21007
21007,17.10382,0.58511,0.18559,21008
21008,17.10449,0.0588,0.08607,21009
21009,17.10516,0.54668,0.17832,21010
21010,17.10583,0.22352,0.11722,21011
21011,17.10651,-0.04883,0.06572,21012
21012,17.10718,0.4389,0.15794,21013
21013,17.10785,0.16656,0.10644,21014
21014,17.10852,-0.15653,0.04535,21015
21015,17.10919,0.33124,0.13758,21016
21016,17.10986,0.41392,0.15322,21017
21017,17.11053,-0.11171,0.05381,21018
21018,17.11121,0.17324,0.1077,21019
21019,17.11188,0.50894,0.17119,21020
21020,17.11255,-0.01674,0.07177,21021
21021,17.11322,0.31894,0.13525,21022
21022,17.11389,0.60384,0.18914,21023
21023,17.11456,0.07831,0.08974,21024
21024,17.11523,-0.04244,0.0669,21025
21025,17.11591,0.24255,0.1208,21026
21026,17.11658,0.52741,0.17468,21027
21027,17.11725,0.05261,0.08487,21028
21028,17.11792,0.33745,0.13875,21029
21029,17.11859,-0.13731,0.04895,21030
21030,17.11926,0.14753,0.10282,21031
21031,17.11993,0.43244,0.15672,21032
21032,17.12061,0.51507,0.17235,21033
21033,17.12128,0.19229,0.11129,21034
21034,17.12195,-0.13057,0.05021,21035
21035,17.12262,0.40749,0.152,21036
21036,17.12329,0.08464,0.09092,21037
21037,17.12396,0.62265,0.19271,21038
21038,17.12463,0.29982,0.13163,21039
21039,17.12531,-0.02288,0.07057,21040
21040,17.12598,0.26145,0.12437,21041
21041,17.12665,-0.06123,0.06331,21042
21042,17.12732,0.02099,0.07887,21043
21043,17.12799,0.55889,0.18064,21044
21044,17.12866,-0.16882,0.04295,21045
21045,17.12933,0.36904,0.14472,21046
21046,17.13,0.45124,0.16028,21047
21047,17.13068,0.12862,0.09923,21048
21048,17.13135,0.21121,0.11485,21049
21049,17.13202,0.49594,0.16873,21050
21050,17.13269,0.37568,0.14598,21051
21051,17.13336,-0.09871,0.0562,21052
21052,17.13403,0.59074,0.18668,21053
21053,17.1347,0.11638,0.0969,21054
21054,17.13538,-0.00385,0.07415,21055
21055,17.13605,0.28083,0.12802,21056
21056,17.13672,0.16021,0.10519,21057
21057,17.13739,0.44486,0.15907,21058
21058,17.13806,0.32464,0.13631,21059
21059,17.13873,-0.14961,0.04655,21060
21060,17.1394,0.53964,0.17701,21061
21061,17.14008,0.06541,0.08724,21062
21062,17.14075,-0.05478,0.06449,21063
21063,17.14142,0.22982,0.11836,21064
21064,17.14209,0.31236,0.13399,21065
21065,17.14276,-0.01005,0.07295,21066
21066,17.14343,0.0721,0.0885,21067
21067,17.1441,0.60954,0.19024,21068
21068,17.14478,-0.11755,0.0526,21069
21069,17.14545,0.41985,0.15433,21070
21070,17.14612,0.50198,0.16988,21071
21071,17.14679,0.17963,0.10885,21072
21072,17.14746,0.46363,0.16262,21073
21073,17.14813,0.14131,0.1016,21074
21074,17.1488,-0.18109,0.04055,21075
21075,17.14948,0.3562,0.14228,21076
21076,17.15015,0.03382,0.08124,21077
21077,17.15082,0.57107,0.18297,21078
21078,17.15149,0.2487,0.12193,21079
21079,17.15216,-0.07354,0.06091,21080
21080,17.15283,0.00896,0.07653,21081
21081,17.1535,0.29337,0.13038,21082
21082,17.15417,0.57766,0.18422,21083
21083,17.15485,0.10381,0.09448,21084
21084,17.15552,0.38809,0.14832,21085
21085,17.15619,-0.08573,0.05859,21086
21086,17.15686,0.19853,0.11242,21087
21087,17.15753,0.48288,0.16627,21088
21088,17.1582,0.36239,0.14345,21089
21089,17.15887,-0.16189,0.04415,21090
21090,17.15955,0.12233,0.09798,21091
21091,17.16022,0.45717,0.1614,21092
21092,17.16089,-0.06716,0.06209,21093
21093,17.16156,0.26766,0.12551,21094
21094,17.16223,0.55183,0.17933,21095
21095,17.1629,0.02766,0.08004,21096
21096,17.16357,0.11011,0.09566,21097
21097,17.16425,0.59645,0.18778,21098
21098,17.16492,0.27431,0.12676,21099
21099,17.16559,0.00281,0.07533,21100
21100,17.16626,0.489,0.16743,21101
21101,17.16693,0.21752,0.116,21102
21102,17.1676,-0.10456,0.05498,21103
21103,17.16827,0.38168,0.1471,21104
21104,17.16895,-0.14282,0.04773,21105
21105,17.16962,0.34339,0.13984,21106
21106,17.17029,0.42541,0.15538,21107
21107,17.17096,0.15398,0.10396,21108
21108,17.17163,0.236,0.1195,21109
21109,17.1723,-0.03539,0.06807,21110
21110,17.17297,0.04663,0.08361,21111
21111,17.17365,0.53272,0.17572,21112
21112,17.17432,0.61511,0.19133,21113
21113,17.17499,0.09127,0.09207,21114
21114,17.17566,-0.0287,0.06933,21115
21115,17.17633,0.30586,0.13273,21116
21116,17.177,0.18589,0.10999,21117
21117,17.17767,0.52042,0.17339,21118
21118,17.17834,0.40046,0.15065,21119
21119,17.17902,-0.12327,0.0514,21120
21120,17.17969,-0.12323,0.05141,21121
21121,17.18036,0.40466,0.15145,21122
21122,17.18103,0.52543,0.17434,21123
21123,17.1817,0.18844,0.11047,21124
21124,17.18237,0.30921,0.13336,21125
21125,17.18304,-0.02775,0.06949,21126
21126,17.18372,0.09302,0.09238,21127
21127,17.18439,0.62079,0.19242,21128
21128,17.18506,0.53847,0.17681,21129
21129,17.18573,0.04897,0.08403,21130
21130,17.1864,-0.03372,0.06835,21131
21131,17.18707,0.23969,0.12018,21132
21132,17.18774,0.157,0.1045,21133
21133,17.18842,0.43039,0.15633,21134
21134,17.18909,0.3477,0.14065,21135
21135,17.18976,-0.14169,0.04787,21136
21136,17.19043,0.38543,0.1478,21137
21137,17.1911,-0.10393,0.05503,21138
21138,17.19177,0.22017,0.11647,21139
21139,17.19244,0.4935,0.16829,21140
21140,17.19312,0.00409,0.0755,21141
21141,17.19379,0.27741,0.12732,21142
21142,17.19446,0.60144,0.18876,21143
21143,17.19513,0.11218,0.09599,21144
21144,17.1958,0.02993,0.08039,21145
21145,17.19647,0.55736,0.1804,21146
21146,17.19714,0.27138,0.12617,21147
21147,17.19781,-0.06531,0.06233,21148
21148,17.19849,0.46197,0.16231,21149
21149,17.19916,0.1253,0.09847,21150
21150,17.19983,-0.16063,0.04425,21151
21151,17.2005,0.3667,0.14425,21152
21152,17.20117,0.48695,0.16705,21153
21153,17.20184,0.20114,0.11285,21154
21154,17.20251,-0.08475,0.05863,21155
21155,17.20319,0.39169,0.14898,21156
21156,17.20386,0.10581,0.09477,21157
21157,17.20453,0.58221,0.18512,21158
21158,17.2052,0.29635,0.1309,21159
21159,17.20587,0.01061,0.0767,21160
21160,17.20654,-0.0716,0.06111,21161
21161,17.20721,0.25233,0.12255,21162
21162,17.20789,0.57614,0.18397,21163
21163,17.20856,0.03643,0.08159,21164
21164,17.20923,0.36022,0.14301,21165
21165,17.2099,-0.17944,0.04064,21166
21166,17.21057,0.14433,0.10206,21167
21167,17.21124,0.46818,0.16349,21168
21168,17.21191,0.18203,0.10921,21169
21169,17.21259,0.50586,0.17064,21170
21170,17.21326,0.42327,0.15497,21171
21171,17.21393,-0.11628,0.05261,21172
21172,17.2146,0.61369,0.1911,21173
21173,17.21527,0.07417,0.08874,21174
21174,17.21594,-0.00839,0.07307,21175
21175,17.21661,0.31537,0.1345,21176
21176,17.21729,0.2332,0.11891,21177
21177,17.21796,-0.05235,0.06473,21178
21178,17.21863,0.06819,0.0876,21179
21179,17.2193,0.54422,0.17792,21180
21180,17.21997,-0.14757,0.04665,21181
21181,17.22064,0.32843,0.13698,21182
21182,17.22131,0.44894,0.15984,21183
21183,17.22198,0.16344,0.10567,21184
21184,17.22266,0.28356,0.12846,21185
21185,17.22333,-0.00192,0.07428,21186
21186,17.224,0.11858,0.09715,21187
21187,17.22467,0.59447,0.18746,21188
21188,17.22534,-0.09712,0.05621,21189
21189,17.22601,0.37875,0.14652,21190
21190,17.22668,0.49922,0.16939,21191
21191,17.22736,0.2138,0.11521,21192
21192,17.22803,0.13168,0.09963,21193
21193,17.2287,0.45523,0.16104,21194
21194,17.22937,0.37271,0.14538,21195
21195,17.23004,-0.16637,0.04305,21196
21196,17.23071,0.56297,0.18149,21197
21197,17.23138,0.02392,0.07917,21198
21198,17.23206,-0.05857,0.06351,21199
21199,17.23273,0.26492,0.12491,21200
21200,17.2334,-0.0209,0.07065,21201
21201,17.23407,0.30257,0.13206,21202
21202,17.23474,0.62591,0.19344,21203
21203,17.23541,0.08697,0.09113,21204
21204,17.23608,0.4103,0.15251,21205
21205,17.23676,-0.1286,0.0502,21206
21206,17.23743,0.19471,0.11158,21207
21207,17.2381,0.5181,0.17297,21208
21208,17.23877,0.43602,0.15739,21209
21209,17.23944,0.15078,0.10323,21210
21210,17.24011,-0.13454,0.04906,21211
21211,17.24078,0.34095,0.13934,21212
21212,17.24146,0.05565,0.08517,21213
21213,17.24213,0.5311,0.17544,21214
21214,17.2428,0.24581,0.12127,21215
21215,17.24347,-0.03936,0.06712,21216
21216,17.24414,0.08062,0.0899,21217
21217,17.24481,0.60671,0.1898,21218
21218,17.24548,0.32146,0.13563,21219
21219,17.24615,-0.01437,0.07186,21220
21220,17.24683,0.51156,0.17174,21221
21221,17.2475,0.17574,0.10796,21222
21222,17.24817,-0.10945,0.0538,21223
21223,17.24884,0.41653,0.15369,21224
21224,17.24951,0.33449,0.13811,21225
21225,17.25018,-0.15333,0.04546,21226
21226,17.25085,0.16975,0.10682,21227
21227,17.25153,0.44223,0.15857,21228
21228,17.2522,-0.04564,0.0659,21229
21229,17.25287,0.22682,0.11765,21230
21230,17.25354,0.54984,0.17901,21231
21231,17.25421,0.06212,0.08637,21232
21232,17.25488,0.58743,0.18615,21233
21233,17.25555,0.09974,0.09351,21234
21234,17.25623,0.01735,0.07786,21235
21235,17.2569,0.28975,0.1296,21236
21236,17.25757,0.20737,0.11395,21237
21237,17.25824,0.47974,0.1657,21238
21238,17.25891,0.39735,0.15004,21239
21239,17.25958,-0.09023,0.05741,21240
21240,17.26025,-0.1722,0.04184,21241
21241,17.26093,0.35345,0.1417,21242
21242,17.2616,0.4737,0.16455,21243
21243,17.26227,0.13815,0.10079,21244
21244,17.26294,0.25841,0.12364,21245
21245,17.26361,-0.07711,0.05989,21246
21246,17.26428,0.04314,0.08274,21247
21247,17.26495,0.56866,0.18259,21248
21248,17.26562,0.03896,0.08194,21249
21249,17.2663,0.56445,0.18179,21250
21250,17.26697,0.25588,0.12316,21251
21251,17.26764,-0.07957,0.05941,21252
21252,17.26831,0.46941,0.16374,21253
21253,17.26898,0.13398,0.09999,21254
21254,17.26965,-0.17453,0.04136,21255
21255,17.27032,0.35085,0.1412,21256
21256,17.271,0.395,0.14959,21257
21257,17.27167,-0.09227,0.05698,21258
21258,17.27234,0.20365,0.11323,21259
21259,17.27301,0.47582,0.16495,21260
21260,17.27368,0.01529,0.07742,21261
21261,17.27435,0.28744,0.12915,21262
21262,17.27502,0.5833,0.18538,21263
21263,17.2757,0.09613,0.09278,21264
21264,17.27637,0.54521,0.17815,21265
21265,17.27704,0.05808,0.08555,21266
21266,17.27771,-0.04785,0.06541,21267
21267,17.27838,0.22425,0.11713,21268
21268,17.27905,0.16559,0.10598,21269
21269,17.27972,0.43766,0.1577,21270
21270,17.2804,0.33173,0.13756,21271
21271,17.28107,-0.15529,0.04497,21272
21272,17.28174,-0.11115,0.05336,21273
21273,17.28241,0.41389,0.15318,21274
21274,17.28308,0.50723,0.17093,21275
21275,17.28375,0.17206,0.1072,21276
21276,17.28442,0.31895,0.13513,21277
21277,17.2851,-0.01619,0.07141,21278
21278,17.28577,0.07716,0.08916,21279
21279,17.28644,0.60208,0.18897,21280
21280,17.28711,0.24305,0.1207,21281
21281,17.28778,-0.04145,0.0666,21282
21282,17.28845,0.05188,0.08434,21283
21283,17.28912,0.52615,0.17453,21284
21284,17.28979,-0.13632,0.04855,21285
21285,17.29047,0.33793,0.13874,21286
21286,17.29114,0.43123,0.15648,21287
21287,17.29181,0.14678,0.10238,21288
21288,17.29248,0.19089,0.11077,21289
21289,17.29315,0.51333,0.17209,21290
21290,17.29382,0.40748,0.15196,21291
21291,17.29449,-0.12977,0.04978,21292
21292,17.29517,0.6207,0.19252,21293
21293,17.29584,0.08348,0.09034,21294
21294,17.29651,-0.02234,0.07021,21295
21295,17.29718,0.30005,0.13153,21296
21296,17.29785,-0.06034,0.06298,21297
21297,17.29852,0.26202,0.12429,21298
21298,17.29919,0.55751,0.1805,21299
21299,17.29987,0.02041,0.07833,21300
21300,17.30054,0.36939,0.14471,21301
21301,17.30121,-0.16767,0.04255,21302
21302,17.30188,0.12779,0.09875,21303
21303,17.30255,0.45008,0.16006,21304
21304,17.30322,0.49415,0.16845,21305
21305,17.30389,0.20988,0.11437,21306
21306,17.30457,-0.09806,0.05578,21307
21307,17.30524,0.37581,0.14593,21308
21308,17.30591,0.11507,0.09633,21309
21309,17.30658,0.5889,0.18648,21310
21310,17.30725,0.28099,0.12789,21311
21311,17.30792,-0.00322,0.07382,21312
21312,17.30859,0.44353,0.15882,21313
21313,17.30927,0.15935,0.10474,21314
21314,17.30994,-0.14851,0.04616,21315
21315,17.31061,0.32523,0.13631,21316
21316,17.31128,0.06457,0.08671,21317
21317,17.31195,0.53827,0.17685,21318
21318,17.31262,0.23044,0.11827,21319
21319,17.31329,-0.05368,0.0642,21320
21320,17.31396,-0.00962,0.07258,21321
21321,17.31464,0.31247,0.13388,21322
21322,17.31531,0.60771,0.19006,21323
21323,17.31598,0.07106,0.08793,21324
21324,17.31665,0.41974,0.15429,21325
21325,17.31732,-0.11687,0.05216,21326
21326,17.31799,0.17834,0.10835,21327
21327,17.31866,0.50036,0.16963,21328
21328,17.31934,0.14037,0.10112,21329
21329,17.32001,0.46236,0.1624,21330
21330,17.32068,0.35666,0.14228,21331
21331,17.32135,-0.17983,0.04016,21332
21332,17.32202,0.56959,0.18281,21333
21333,17.32269,0.03313,0.0807,21334
21334,17.32336,-0.07254,0.06058,21335
21335,17.32404,0.24939,0.12186,21336
21336,17.32471,0.29342,0.13024,21337
21337,17.32538,0.00948,0.07619,21338
21338,17.32605,0.10262,0.09392,21339
21339,17.32672,0.57595,0.18403,21340
21340,17.32739,-0.08521,0.05816,21341
21341,17.32806,0.3881,0.14826,21342
21342,17.32874,0.48121,0.16599,21343
21343,17.32941,0.19732,0.11194,21344
21344,17.33008,-0.16088,0.04374,21345
21345,17.33075,0.36283,0.14345,21346
21346,17.33142,0.45593,0.16118,21347
21347,17.33209,0.12162,0.09752,21348
21348,17.33276,0.26814,0.12542,21349
21349,17.33344,-0.06615,0.06177,21350
21350,17.33411,0.02696,0.07949,21351
21351,17.33478,0.55055,0.1792,21352
21352,17.33545,0.59454,0.18758,21353
21353,17.33612,0.10892,0.0951,21354
21354,17.33679,0.00332,0.07499,21355
21355,17.33746,0.27457,0.12664,21356
21356,17.33813,0.21609,0.1155,21357
21357,17.33881,0.48731,0.16716,21358
21358,17.33948,0.38171,0.14705,21359
21359,17.34015,-0.1038,0.05458,21360
21360,17.34082,0.34377,0.13982,21361
21361,17.34149,-0.14171,0.04735,21362
21362,17.34216,0.15313,0.10351,21363
21363,17.34283,0.42429,0.15515,21364
21364,17.34351,-0.03454,0.06776,21365
21365,17.34418,0.23661,0.1194,21366
21366,17.34485,0.53139,0.17556,21367
21367,17.34552,0.04601,0.0831,21368
21368,17.34619,0.09,0.09147,21369
21369,17.34686,0.61325,0.19115,21370
21370,17.34753,0.30599,0.13262,21371
21371,17.34821,-0.02804,0.06898,21372
21372,17.34888,0.51861,0.17312,21373
21373,17.34955,0.1846,0.10949,21374
21374,17.35022,-0.1226,0.05096,21375
21375,17.35089,0.40055,0.15063,21376
21376,17.35156,0.40057,0.15063,21377
21377,17.35223,-0.11838,0.05176,21378
21378,17.35291,0.18963,0.11044,21379
21379,17.35358,0.52106,0.17359,21380
21380,17.35425,-0.02461,0.06962,21381
21381,17.35492,0.3068,0.13277,21382
21382,17.35559,0.61475,0.19144,21383
21383,17.35626,0.0959,0.09258,21384
21384,17.35693,0.052,0.08421,21385
21385,17.3576,0.53339,0.17594,21386
21386,17.35828,0.23807,0.11966,21387
21387,17.35895,-0.03067,0.06845,21388
21388,17.35962,0.42704,0.15568,21389
21389,17.36029,0.15833,0.10447,21390
21390,17.36096,-0.13694,0.04819,21391
21391,17.36163,0.34435,0.13992,21392
21392,17.3623,-0.09952,0.05532,21393
21393,17.36298,0.38174,0.14704,21394
21394,17.36365,0.48958,0.1676,21395
21395,17.36432,0.22092,0.11639,21396
21396,17.36499,0.27544,0.12678,21397
21397,17.36566,0.0068,0.07558,21398
21398,17.36633,0.11465,0.09613,21399
21399,17.367,0.59579,0.18784,21400
21400,17.36768,0.5519,0.17948,21401
21401,17.36835,0.03339,0.08064,21402
21402,17.36902,-0.06184,0.06248,21403
21403,17.36969,0.26932,0.12561,21404
21404,17.37036,0.12706,0.09849,21405
21405,17.37103,0.45818,0.16161,21406
21406,17.3717,0.36295,0.14346,21407
21407,17.37238,-0.15544,0.04463,21408
21408,17.37305,0.20202,0.11277,21409
21409,17.37372,0.48312,0.16637,21410
21410,17.37439,0.38791,0.14822,21411
21411,17.37506,-0.08045,0.05892,21412
21412,17.37573,0.57672,0.18421,21413
21413,17.3764,0.10839,0.09492,21414
21414,17.37708,0.0132,0.07677,21415
21415,17.37775,0.29426,0.13036,21416
21416,17.37842,0.2504,0.12199,21417
21417,17.37909,-0.068,0.06128,21418
21418,17.37976,0.03977,0.08183,21419
21419,17.38043,0.57053,0.18304,21420
21420,17.3811,-0.17416,0.04103,21421
21421,17.38177,0.35657,0.14224,21422
21422,17.38245,0.46431,0.16278,21423
21423,17.38312,0.14597,0.10207,21424
21424,17.38379,0.50164,0.1699,21425
21425,17.38446,0.18333,0.10919,21426
21426,17.38513,-0.11157,0.05295,21427
21427,17.3858,0.41905,0.15415,21428
21428,17.38647,0.07717,0.08894,21429
21429,17.38715,0.60774,0.19014,21430
21430,17.38782,0.31287,0.1339,21431
21431,17.38849,-0.00537,0.0732,21432
21432,17.38916,-0.0492,0.06483,21433
21433,17.38983,0.23168,0.11841,21434
21434,17.3905,0.53907,0.17704,21435
21435,17.39117,0.0711,0.08778,21436
21436,17.39185,0.32523,0.13625,21437
21437,17.39252,-0.1427,0.04699,21438
21438,17.39319,0.16465,0.10562,21439
21439,17.39386,0.44547,0.15919,21440
21440,17.39453,0.00078,0.07435,21441
21441,17.3952,0.28158,0.12792,21442
21442,17.39587,0.58888,0.18655,21443
21443,17.39655,0.12104,0.09729,21444
21444,17.39722,0.37509,0.14576,21445
21445,17.39789,-0.09271,0.05651,21446
21446,17.39856,0.21456,0.11513,21447
21447,17.39923,0.49529,0.1687,21448
21448,17.3999,0.45147,0.16034,21449
21449,17.40057,0.13343,0.09965,21450
21450,17.40125,-0.16122,0.04343,21451
21451,17.40192,0.36895,0.14459,21452
21452,17.40259,0.02737,0.07941,21453
21453,17.40326,0.55749,0.18057,21454
21454,17.40393,0.26287,0.12435,21455
21455,17.4046,-0.0551,0.06366,21456
21456,17.40527,0.30018,0.13146,21457
21457,17.40594,-0.01777,0.07078,21458
21458,17.40662,0.08985,0.09132,21459
21459,17.40729,0.61986,0.19247,21460
21460,17.40796,-0.12379,0.05055,21461
21461,17.40863,0.4062,0.1517,21462
21462,17.4093,0.51378,0.17223,21463
21463,17.40997,0.19589,0.11155,21464
21464,17.41064,0.15211,0.1032,21465
21465,17.41132,0.43266,0.15675,21466
21466,17.41199,0.33764,0.13861,21467
21467,17.41266,-0.1298,0.04938,21468
21468,17.41333,0.52608,0.17458,21469
